"HH_id","SKU.","SKU#","sales","lagsales","ARSP","APP","ARP","APC","brand","form","formula","size","display","feature","V16"
9529,13942,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.00628011847792193
9529,13943,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0247404731404152
9529,13944,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",0.0234187421247017
9529,13945,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0324805996929818
9529,13946,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0189842503624835
9529,13947,93,1,0,1.105,1.59,1.59,0,"PRL","L","RG","MD","0","0",1.12171290888736
9529,13948,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0103928401175399
9529,13949,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","1",-0.0346323808045047
9529,13950,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",0.000217084619310739
9529,13951,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","1",-0.127141523108589
9529,13952,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",-0.0360833037030799
9529,13953,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",-0.0019959696802663
9529,13954,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","2","0",0.143529659426983
9529,13955,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","0",-0.106296486064058
9529,13956,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","2","0",0.091861179903369
9529,13957,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",-0.0747913101213703
9529,13958,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.110276172307709
9529,13959,115,0,1,2.875,0,0,0,"SNG","S","RG","MD","0","0",0.111060315423711
9529,13960,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0179091153959671
9529,13961,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","2","0",0.130977242377793
9529,13962,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0",0.106170379192969
9529,13963,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.00920659993471622
9529,13964,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.1082680001804
9529,13965,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.000991761296428592
9530,13967,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",0.040251188627696
9530,13968,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.00243799816945678
9530,13969,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",-0.0580591559997549
9530,13970,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","2",-0.0411619582363649
9530,13971,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",0.0268880819910798
9530,13972,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","2",-0.00429904432166342
9530,13973,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0407361466347106
9530,13974,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","2",0.0103165202845848
9530,13975,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0",0.114463671280077
9530,13976,31,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
9530,13977,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",0.025819462082704
9530,13978,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",-0.0655526577669032
9530,13979,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.0216871194431349
9530,13980,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",0.00240281043778773
9530,13981,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0",-0.00504061848894501
9530,13982,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.0918447192795622
9530,13983,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","7","0",-0.0518295868711184
9530,13984,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",-0.00239151852931949
9530,13985,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0545793814955611
9530,13986,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.0773253931471038
9530,13987,44,0,3,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.235542194137039
9530,13988,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","7","0",-0.00789465100181044
9530,13989,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.152004879031438
9530,13990,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",0.0231852248074081
9530,13991,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0425850923791587
9530,13992,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.062055857555445
9530,13993,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",0.0119587245560594
9530,13994,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0",0.174449302459869
9530,13995,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0289852340497029
9530,13996,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.130981824431456
9530,13997,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.078522493729869
9530,13998,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.0461924113667933
9530,13999,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.00628029398676076
9530,14000,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0247402976315764
9530,14001,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",0.0234185666158629
9530,14002,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.032480424184143
9530,14003,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0189840748536447
9530,14004,93,0,1,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0307236364874847
9530,14005,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0103930156263787
9530,14006,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","1",-0.0346325563133435
9530,14007,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",0.00021690911047191
9530,14008,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","1",-0.127141698617428
9530,14009,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",-0.0360834792119187
9530,14010,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",-0.00199614518910513
9530,14011,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","2","0",0.143529483918144
9530,14012,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","0",-0.106296661572897
9530,14013,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","2","0",0.0918610043945301
9530,14014,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",-0.0747914856302091
9530,14015,114,1,0,1.273,0.99,1.29,0.3,"SNG","S","RG","SM","0","0",0.845869532785158
9530,14016,115,1,0,2.875,1.99,2.69,0.7,"SNG","S","RG","MD","0","0",1.60010888485284
9530,14017,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0179092909048059
9530,14018,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","2","0",0.130977066868954
9530,14019,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0",0.10617020368413
9530,14020,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.00920642442587739
9530,14021,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.108267824671561
9530,14022,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.000991936805267422
9531,14024,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",0.0402510131188572
9531,14025,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.00243817367829561
9531,14026,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",-0.0580593315085937
9531,14027,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","2",-0.0411621337452037
9531,14028,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",0.0268879064822409
9531,14029,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","2",-0.00429921983050225
9531,14030,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0407363221435494
9531,14031,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","2",0.010316344775746
9531,14032,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0",0.114463495771238
9531,14033,31,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
9531,14034,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",0.0258192865738652
9531,14035,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",-0.065552833275742
9531,14036,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.021686943934296
9531,14037,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",0.0024026349289489
9531,14038,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0",-0.00504079399778384
9531,14039,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.091844894788401
9531,14040,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","7","0",-0.0518297623799572
9531,14041,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",-0.00239169403815832
9531,14042,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0545795570044
9531,14043,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.0773255686559426
9531,14044,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.216147249435605
9531,14045,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","7","0",-0.00789482651064927
9531,14046,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.152004703522599
9531,14047,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",0.0231850492985693
9531,14048,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0425852678879975
9531,14049,53,1,0,2.848,2.59,2.59,0,"DWN","S","LT","MD","0","0",1.72562064095084
9531,14050,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",0.0119585490472206
9531,14051,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0",0.174449126951031
9531,14052,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0289854095585418
9531,14053,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.130981648922617
9531,14054,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0785223182210301
9531,14055,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.0461922358579545
9531,14056,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.00628046949559959
9531,14057,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0247401221227375
9531,14058,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",0.0234183911070241
9531,14059,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0324802486753041
9531,14060,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0189838993448058
9531,14061,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0242585379144473
9531,14062,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0103931911352176
9531,14063,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","1",-0.0346327318221824
9531,14064,99,1,0,2.072,2.29,2.29,0,"PRL","S","RG","LR","0","0",1.58082661139879
9531,14065,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","1",-0.127141874126267
9531,14066,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",-0.0360836547207576
9531,14067,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",-0.00199632069794396
9531,14068,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","2","0",0.143529308409305
9531,14069,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","0",-0.106296837081735
9531,14070,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","2","0",0.0918608288856913
9531,14071,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",-0.0747916611390479
9531,14072,114,0,1,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.11674074435423
9531,14073,115,0,1,2.875,0,0,0,"SNG","S","RG","MD","0","0",0.111059964406033
9531,14074,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0179094664136447
9531,14075,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","2","0",0.130976891360116
9531,14076,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0",0.106170028175291
9531,14077,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.00920624891703856
9531,14078,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.108267649162722
9531,14079,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.000992112314106252
9532,14081,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",0.0402508376100184
9532,14082,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.00243834918713444
9532,14083,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",-0.0580595070174325
9532,14084,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","2",-0.0411623092540425
9532,14085,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",0.0268877309734021
9532,14086,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","2",-0.00429939533934108
9532,14087,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0407364976523882
9532,14088,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","2",0.0103161692669072
9532,14089,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0",0.114463320262399
9532,14090,31,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
9532,14091,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",0.0258191110650263
9532,14092,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",-0.0655530087845808
9532,14093,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.0216867684254572
9532,14094,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",0.00240245942011007
9532,14095,37,1,0,3.19,3.19,3.19,0,"DWN","B","RG","MD","0","0",2.19676929694444
9532,14096,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.0918450702972399
9532,14097,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","7","0",-0.051829937888796
9532,14098,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",-0.00239186954699715
9532,14099,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0545797325132388
9532,14100,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.0773257441647814
9532,14101,44,2,0,2.743,2.44,2.89,0.45,"DWN","F","RG","SM","0","0",1.9787000125334
9532,14102,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","7","0",-0.0078950020194881
9532,14103,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.15200452801376
9532,14104,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",0.0231848737897305
9532,14105,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0425854433968364
9532,14106,53,0,1,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.0555912855089241
9532,14107,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",0.0119583735383818
9532,14108,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0",0.174448951442192
9532,14109,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0289855850673806
9532,14110,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.130981473413779
9532,14111,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0785221427121913
9532,14112,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.0461920603491157
9532,14113,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.00628064500443842
9532,14114,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0247399466138987
9532,14115,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",0.0234182155981852
9532,14116,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0324800731664653
9532,14117,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.018983723835967
9532,14118,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0242583624056085
9532,14119,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0103933666440564
9532,14120,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","1",-0.0346329073310212
9532,14121,99,0,1,2.072,0,0,0,"PRL","S","RG","LR","0","0",0.0066814811569928
9532,14122,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","1",-0.127142049635106
9532,14123,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",-0.0360838302295964
9532,14124,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",-0.00199649620678279
9532,14125,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","2","0",0.143529132900466
9532,14126,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","0",-0.106297012590574
9532,14127,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","2","0",0.0918606533768525
9532,14128,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",-0.0747918366478867
9532,14129,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.110275645781193
9532,14130,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","0",0.104594865832996
9532,14131,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0179096419224836
9532,14132,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","2","0",0.130976715851277
9532,14133,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0",0.106169852666453
9532,14134,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.00920607340819973
9532,14135,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.108267473653883
9532,14136,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.000992287822945082
9533,14138,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",0.0402506621011796
9533,14139,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.00243852469597327
9533,14140,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",-0.0580596825262714
9533,14141,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","2",-0.0411624847628813
9533,14142,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",0.0268875554645633
9533,14143,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","2",-0.00429957084817991
9533,14144,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0407366731612271
9533,14145,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","2",0.0103159937580683
9533,14146,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0",0.11446314475356
9533,14147,31,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
9533,14148,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",0.0258189355561875
9533,14149,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",-0.0655531842934196
9533,14150,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.0216865929166184
9533,14151,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",0.00240228391127124
9533,14152,37,0,1,3.19,0,0,0,"DWN","B","RG","MD","0","0",0.00142377804873705
9533,14153,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.0918452458060787
9533,14154,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","7","0",-0.0518301133976349
9533,14155,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",-0.00239204505583598
9533,14156,41,1,0,3.19,3.19,3.19,0,"DWN","B","LT","MD","0","0",2.14723035842898
9533,14157,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.0773259196736202
9533,14158,44,0,2,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.229076744546324
9533,14159,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","7","0",-0.00789517752832693
9533,14160,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.152004352504921
9533,14161,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",0.0231846982808916
9533,14162,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.0425856189056752
9533,14163,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.0620563840819615
9533,14164,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",0.0119581980295429
9533,14165,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0",0.174448775933353
9533,14166,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0289857605762194
9533,14167,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.13098129790494
9533,14168,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0785219672033525
9533,14169,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.0461918848402769
9533,14170,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.00628082051327725
9533,14171,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0247397711050599
9533,14172,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",0.0234180400893464
9533,14173,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0324798976576265
9533,14174,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0189835483271282
9533,14175,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0242581868967697
9533,14176,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0103935421528952
9533,14177,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","1",-0.03463308283986
9533,14178,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",0.00021638258395542
9533,14179,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","1",-0.127142225143945
9533,14180,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0",-0.0360840057384352
9533,14181,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0",-0.00199667171562162
9533,14182,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","2","0",0.143528957391628
9533,14183,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","0",-0.106297188099413
9533,14184,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","2","0",0.0918604778680136
9533,14185,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0",-0.0747920121567256
9533,14186,114,0,0,1.273,0,0,0,"SNG","S","RG","SM","0","0",0.110275470272354
9533,14187,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","0",0.104594690324157
9533,14188,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0",-0.0179098174313224
9533,14189,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","2","0",0.130976540342438
9533,14190,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0",0.106169677157614
9533,14191,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0",0.0092058978993609
9533,14192,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0",0.108267298145045
9533,14193,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0",-0.000992463331783911
9534,14195,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0",0.0402504865923407
9534,14196,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0",-0.0024387002048121
9534,14197,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0",-0.0580598580351102
9534,14198,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","2",-0.0411626602717202
9534,14199,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0",0.0268873799557245
9534,14200,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","2",-0.00429974635701874
9534,14201,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0",-0.0407368486700659
9534,14202,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","2",0.0103158182492295
9534,14203,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0",0.114462969244721
9534,14204,31,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA
9534,14205,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0",0.0258187600473487
9534,14206,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0",-0.0655533598022585
9534,14207,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0",0.0216864174077795
9534,14208,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0",0.00240210840243241
9534,14209,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0",-0.00504132052430033
9534,14210,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0",-0.0918454213149175
9534,14211,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","7","0",-0.0518302889064737
9534,14212,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0",-0.00239222056467481
9534,14213,41,0,1,3.19,0,0,0,"DWN","B","LT","MD","0","0",-0.0481151604667179
9534,14214,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0",-0.0773260951824591
9534,14215,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0",0.216146722909088
9534,14216,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","7","0",-0.00789535303716576
9534,14217,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0",0.152004176996082
9534,14218,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0",0.0231845227720528
9534,14219,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0",-0.042585794414514
9534,14220,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0",-0.0620565595908004
9534,14221,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0",0.0119580225207041
9534,14222,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0",0.174448600424514
9534,14223,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0",-0.0289859360850582
9534,14224,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.130981122396101
9534,14225,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0",0.0785217916945136
9534,14226,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0",0.046191709331438
9534,14227,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0",-0.00628099602211608
9534,14228,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0",0.0247395955962211
9534,14229,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0",0.0234178645805076
9534,14230,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0",0.0324797221487876
9534,14231,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0",0.0189833728182894
9534,14232,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0",0.0242580113879309
9534,14233,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0",-0.0103937176617341
9534,14234,97,2,0,1.177,0.99,0.99,0,"PRL","S","RG","MD","0","1",0.648687169170596
9534,14235,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0",0.000216207075116591
