"HH_id","SKU.","SKU#","sales","lagsales","ARSP","APP","ARP","APC","brand","form","formula","size","display","feature"
9647,21002,126,0,0,1.967,0,0,0,"STP","F","RG","SM","0","0"
9647,21003,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0"
9647,21004,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9648,21005,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9648,21006,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0"
9648,21007,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0"
9648,21008,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0"
9648,21009,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4"
9648,21010,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0"
9648,21011,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4"
9648,21012,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9648,21013,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9648,21014,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0"
9648,21015,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9648,21016,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0"
9648,21017,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0"
9648,21018,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9648,21019,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9648,21020,37,1,0,3.19,3.19,3.19,0,"DWN","B","RG","MD","0","0"
9648,21021,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9648,21022,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4"
9648,21023,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9648,21024,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0"
9648,21025,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9648,21026,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0"
9648,21027,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0"
9648,21028,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0"
9648,21029,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9648,21030,51,3,0,2.848,2.75666666666667,2.75666666666667,0,"DWN","S","RG","MD","0","0"
9648,21031,53,2,0,2.848,2.49,2.99,0.5,"DWN","S","LT","MD","0","0"
9648,21032,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0"
9648,21033,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0"
9648,21034,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0"
9648,21035,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9648,21036,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9648,21037,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0"
9648,21038,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0"
9648,21039,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0"
9648,21040,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0"
9648,21041,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0"
9648,21042,89,0,0,1.672,0,0,0,"PRL","L","LT","MD","0","0"
9648,21043,91,0,1,4.184,0,0,0,"PRL","L","RG","XL","0","0"
9648,21044,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9648,21045,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9648,21046,97,0,1,1.177,0,0,0,"PRL","S","RG","MD","0","2"
9648,21047,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9648,21048,103,1,0,1.182,1,1,0,"PRL","S","UN","MD","0","2"
9648,21049,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9648,21050,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
9648,21051,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","0","0"
9648,21052,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","4"
9648,21053,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","0","0"
9648,21054,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0"
9648,21055,114,1,0,1.273,0.99,1.29,0.3,"SNG","S","RG","SM","0","0"
9648,21056,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1"
9648,21057,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0"
9648,21058,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1"
9648,21059,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0"
9648,21060,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0"
9648,21061,126,0,0,1.967,0,0,0,"STP","F","RG","SM","0","0"
9648,21062,130,0,0,1.826,0,0,0,"TSN","S","RG","MD","0","0"
9648,21063,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9649,21064,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9649,21065,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0"
9649,21066,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0"
9649,21067,20,1,0,6.178,5.79,6.29,0.5,"BNC","S","RG","XL","0","0"
9649,21068,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4"
9649,21069,25,9,0,1.69,1.69,1.69,0,"BNC","S","ST","SM","0","0"
9649,21070,26,2,0,2.818,2.39,2.89,0.5,"BNC","S","ST","MD","0","4"
9649,21071,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9649,21072,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9649,21073,30,1,0,0.99,0.99,0.99,0,"CLF","S","RG","SM","0","0"
9649,21074,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9649,21075,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0"
9649,21076,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0"
9649,21077,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9649,21078,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9649,21079,37,0,1,3.19,0,0,0,"DWN","B","RG","MD","0","0"
9649,21080,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9649,21081,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4"
9649,21082,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9649,21083,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0"
9649,21084,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9649,21085,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0"
9649,21086,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0"
9649,21087,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0"
9649,21088,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9649,21089,51,0,3,2.848,0,0,0,"DWN","S","RG","MD","0","0"
9649,21090,53,0,2,2.848,0,0,0,"DWN","S","LT","MD","0","0"
9649,21091,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0"
9649,21092,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0"
9649,21093,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0"
9649,21094,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9649,21095,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9649,21096,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0"
9649,21097,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0"
9649,21098,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0"
9649,21099,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0"
9649,21100,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0"
9649,21101,89,0,0,1.672,0,0,0,"PRL","L","LT","MD","0","0"
9649,21102,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0"
9649,21103,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9649,21104,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9649,21105,97,6,0,1.177,0.991666666666667,0.991666666666667,0,"PRL","S","RG","MD","0","2"
9649,21106,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9649,21107,103,2,1,1.182,0.995,0.995,0,"PRL","S","UN","MD","0","2"
9649,21108,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9649,21109,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
9649,21110,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","0","0"
9649,21111,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","4"
9649,21112,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","0","0"
9649,21113,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0"
9649,21114,114,1,1,1.273,1.29,1.29,0,"SNG","S","RG","SM","0","0"
9649,21115,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1"
9649,21116,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0"
9649,21117,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1"
9649,21118,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0"
9649,21119,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0"
9649,21120,126,0,0,1.967,0,0,0,"STP","F","RG","SM","0","0"
9649,21121,130,2,0,1.826,1.39,1.79,0.4,"TSN","S","RG","MD","0","0"
9649,21122,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9650,21123,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9650,21124,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0"
9650,21125,19,1,0,3.102,2.99,2.99,0,"ARM","S","RG","LR","0","0"
9650,21126,20,0,1,6.178,0,0,0,"BNC","S","RG","XL","0","0"
9650,21127,23,2,0,2.821,2.54,2.54,0,"BNC","S","RG","MD","0","4"
9650,21128,25,0,9,1.69,0,0,0,"BNC","S","ST","SM","0","0"
9650,21129,26,0,2,2.818,0,0,0,"BNC","S","ST","MD","0","4"
9650,21130,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9650,21131,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9650,21132,30,0,1,0.99,0,0,0,"CLF","S","RG","SM","0","0"
9650,21133,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9650,21134,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0"
9650,21135,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0"
9650,21136,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9650,21137,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9650,21138,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0"
9650,21139,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9650,21140,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4"
9650,21141,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9650,21142,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0"
9650,21143,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9650,21144,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0"
9650,21145,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0"
9650,21146,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0"
9650,21147,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9650,21148,51,2,0,2.848,2.69,2.99,0.3,"DWN","S","RG","MD","0","0"
9650,21149,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0"
9650,21150,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0"
9650,21151,62,0,0,2.509,0,0,0,"FNT","B","RG","MD","0","0"
9650,21152,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0"
9650,21153,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9650,21154,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9650,21155,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0"
9650,21156,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0"
9650,21157,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0"
9650,21158,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0"
9650,21159,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0"
9650,21160,89,0,0,1.672,0,0,0,"PRL","L","LT","MD","0","0"
9650,21161,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0"
9650,21162,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9650,21163,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9650,21164,97,0,6,1.177,0,0,0,"PRL","S","RG","MD","0","2"
9650,21165,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9650,21166,103,0,2,1.182,0,0,0,"PRL","S","UN","MD","0","2"
9650,21167,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9650,21168,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
9650,21169,107,0,0,3.38,0,0,0,"SNG","B","RG","MD","0","0"
9650,21170,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","4"
9650,21171,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","0","0"
9650,21172,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0"
9650,21173,114,0,1,1.273,0,0,0,"SNG","S","RG","SM","0","0"
9650,21174,115,1,0,2.875,2.69,2.69,0,"SNG","S","RG","MD","0","1"
9650,21175,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0"
9650,21176,118,0,0,2.74,0,0,0,"SNG","S","LT","MD","0","1"
9650,21177,124,0,0,2.258,0,0,0,"STP","B","RG","MD","0","0"
9650,21178,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0"
9650,21179,126,0,0,1.967,0,0,0,"STP","F","RG","SM","0","0"
9650,21180,130,0,2,1.826,0,0,0,"TSN","S","RG","MD","0","0"
9650,21181,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9651,21182,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9651,21183,17,1,0,2.041,1.99,1.99,0,"ARM","S","RG","MD","0","0"
9651,21184,19,0,1,3.102,0,0,0,"ARM","S","RG","LR","0","0"
9651,21185,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0"
9651,21186,23,1,2,2.821,1.99,2.69,0.7,"BNC","S","RG","MD","0","4"
9651,21187,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0"
9651,21188,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4"
9651,21189,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9651,21190,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9651,21191,30,1,0,0.99,0.99,0.99,0,"CLF","S","RG","SM","0","0"
9651,21192,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9651,21193,32,2,0,1.79,1.79,1.79,0,"CLF","S","RG","MD","0","0"
9651,21194,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0"
9651,21195,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9651,21196,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9651,21197,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0"
9651,21198,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9651,21199,39,1,0,5.166,5.39,5.39,0,"DWN","B","LT","XL","0","4"
9651,21200,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9651,21201,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0"
9651,21202,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9651,21203,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0"
9651,21204,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0"
9651,21205,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0"
9651,21206,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9651,21207,51,1,2,2.848,2.39,2.99,0.6,"DWN","S","RG","MD","0","0"
9651,21208,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0"
9651,21209,61,1,0,1.378,1.39,1.39,0,"FNT","B","RG","SM","0","0"
9651,21210,62,2,0,2.509,2.14,2.29,0.15,"FNT","B","RG","MD","0","0"
9651,21211,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0"
9651,21212,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9651,21213,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9651,21214,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0"
9651,21215,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0"
9651,21216,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0"
9651,21217,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0"
9651,21218,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0"
9651,21219,89,0,0,1.672,0,0,0,"PRL","L","LT","MD","0","0"
9651,21220,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0"
9651,21221,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9651,21222,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9651,21223,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2"
9651,21224,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9651,21225,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2"
9651,21226,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9651,21227,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
9651,21228,107,1,0,3.38,1.99,3.39,1.4,"SNG","B","RG","MD","0","0"
9651,21229,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","4"
9651,21230,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","0","0"
9651,21231,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0"
9651,21232,114,1,0,1.273,0.99,1.29,0.3,"SNG","S","RG","SM","0","0"
9651,21233,115,0,1,2.875,0,0,0,"SNG","S","RG","MD","0","1"
9651,21234,116,0,0,3.29,0,0,0,"SNG","S","RG","LR","0","0"
9651,21235,118,2,0,2.74,2.69,2.69,0,"SNG","S","LT","MD","0","1"
9651,21236,124,1,0,2.258,1.99,2.29,0.3,"STP","B","RG","MD","0","0"
9651,21237,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0"
9651,21238,126,0,0,1.967,0,0,0,"STP","F","RG","SM","0","0"
9651,21239,130,1,0,1.826,1.49,1.79,0.3,"TSN","S","RG","MD","0","0"
9651,21240,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9652,21241,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9652,21242,17,0,1,2.041,0,0,0,"ARM","S","RG","MD","0","0"
9652,21243,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0"
9652,21244,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0"
9652,21245,23,0,1,2.821,0,0,0,"BNC","S","RG","MD","0","4"
9652,21246,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0"
9652,21247,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4"
9652,21248,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9652,21249,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9652,21250,30,0,1,0.99,0,0,0,"CLF","S","RG","SM","0","0"
9652,21251,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9652,21252,32,0,2,1.79,0,0,0,"CLF","S","RG","MD","0","0"
9652,21253,34,0,0,5.218,0,0,0,"DWN","B","RG","XL","0","0"
9652,21254,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9652,21255,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9652,21256,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0"
9652,21257,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9652,21258,39,0,1,5.166,0,0,0,"DWN","B","LT","XL","0","4"
9652,21259,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9652,21260,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0"
9652,21261,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9652,21262,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0"
9652,21263,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0"
9652,21264,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0"
9652,21265,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9652,21266,51,0,1,2.848,0,0,0,"DWN","S","RG","MD","0","0"
9652,21267,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0"
9652,21268,61,0,1,1.378,0,0,0,"FNT","B","RG","SM","0","0"
9652,21269,62,0,2,2.509,0,0,0,"FNT","B","RG","MD","0","0"
9652,21270,63,0,0,3.457,0,0,0,"FNT","B","RG","LR","0","0"
9652,21271,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9652,21272,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9652,21273,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0"
9652,21274,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0"
9652,21275,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0"
9652,21276,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0"
9652,21277,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0"
9652,21278,89,0,0,1.672,0,0,0,"PRL","L","LT","MD","0","0"
9652,21279,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0"
9652,21280,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9652,21281,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9652,21282,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2"
9652,21283,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9652,21284,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2"
9652,21285,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9652,21286,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
9652,21287,107,0,1,3.38,0,0,0,"SNG","B","RG","MD","0","0"
9652,21288,108,0,0,4.078,0,0,0,"SNG","B","RG","LR","0","4"
9652,21289,111,0,0,3.38,0,0,0,"SNG","B","LT","MD","0","0"
9652,21290,112,0,0,4.078,0,0,0,"SNG","B","LT","LR","0","0"
9652,21291,114,1,1,1.273,0.99,1.29,0.3,"SNG","S","RG","SM","0","0"
9652,21292,115,0,0,2.875,0,0,0,"SNG","S","RG","MD","0","1"
9652,21293,116,2,0,3.29,3.14,3.29,0.15,"SNG","S","RG","LR","0","0"
9652,21294,118,0,2,2.74,0,0,0,"SNG","S","LT","MD","0","1"
9652,21295,124,0,1,2.258,0,0,0,"STP","B","RG","MD","0","0"
9652,21296,125,0,0,3.346,0,0,0,"STP","B","RG","LR","0","0"
9652,21297,126,0,0,1.967,0,0,0,"STP","F","RG","SM","0","0"
9652,21298,130,0,1,1.826,0,0,0,"TSN","S","RG","MD","0","0"
9652,21299,131,0,0,2.59,0,0,0,"TSN","S","RG","LR","0","0"
9653,21300,16,0,0,1.19,0,0,0,"ARM","S","RG","SM","0","0"
9653,21301,17,0,0,2.041,0,0,0,"ARM","S","RG","MD","0","0"
9653,21302,19,0,0,3.102,0,0,0,"ARM","S","RG","LR","0","0"
9653,21303,20,0,0,6.178,0,0,0,"BNC","S","RG","XL","0","0"
9653,21304,23,0,0,2.821,0,0,0,"BNC","S","RG","MD","0","4"
9653,21305,25,0,0,1.69,0,0,0,"BNC","S","ST","SM","0","0"
9653,21306,26,0,0,2.818,0,0,0,"BNC","S","ST","MD","0","4"
9653,21307,27,0,0,3.876,0,0,0,"BNC","S","ST","LR","0","0"
9653,21308,29,0,0,2.821,0,0,0,"BNC","S","UN","MD","0","4"
9653,21309,30,0,0,0.99,0,0,0,"CLF","S","RG","SM","0","0"
9653,21310,31,0,0,1.29,0,0,0,"CLF","S","RG","SM","0","0"
9653,21311,32,0,0,1.79,0,0,0,"CLF","S","RG","MD","0","0"
9653,21312,34,1,0,5.218,4.29,5.39,1.1,"DWN","B","RG","XL","0","0"
9653,21313,35,0,0,1.29,0,0,0,"DWN","B","RG","SM","0","0"
9653,21314,36,0,0,1.79,0,0,0,"DWN","B","RG","SM","0","0"
9653,21315,37,0,0,3.19,0,0,0,"DWN","B","RG","MD","0","0"
9653,21316,38,0,0,4.39,0,0,0,"DWN","B","RG","LR","0","0"
9653,21317,39,0,0,5.166,0,0,0,"DWN","B","LT","XL","0","4"
9653,21318,40,0,0,1.767,0,0,0,"DWN","B","LT","SM","0","0"
9653,21319,41,0,0,3.19,0,0,0,"DWN","B","LT","MD","0","0"
9653,21320,42,0,0,4.362,0,0,0,"DWN","B","LT","LR","0","0"
9653,21321,44,0,0,2.743,0,0,0,"DWN","F","RG","SM","0","0"
9653,21322,45,0,0,4.905,0,0,0,"DWN","F","RG","MD","4","0"
9653,21323,46,0,0,2.743,0,0,0,"DWN","F","LT","SM","0","0"
9653,21324,50,0,0,1.89,0,0,0,"DWN","S","RG","SM","0","0"
9653,21325,51,0,0,2.848,0,0,0,"DWN","S","RG","MD","0","0"
9653,21326,53,0,0,2.848,0,0,0,"DWN","S","LT","MD","0","0"
9653,21327,61,0,0,1.378,0,0,0,"FNT","B","RG","SM","0","0"
9653,21328,62,5,0,2.509,1.812,2.71,0.898,"FNT","B","RG","MD","0","0"
9653,21329,63,1,0,3.457,3.19,3.49,0.3,"FNT","B","RG","LR","0","0"
9653,21330,65,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9653,21331,66,0,0,1.09,0,0,0,"GEN","B","RG","XL","0","0"
9653,21332,72,0,0,1.928,0,0,0,"GEN","S","UN","LR","0","0"
9653,21333,78,0,0,3.169,0,0,0,"PRL","B","RG","XL","0","0"
9653,21334,80,0,0,1.109,0,0,0,"PRL","B","RG","SM","0","0"
9653,21335,82,0,0,1.49,0,0,0,"PRL","B","RG","MD","0","0"
9653,21336,88,0,0,1.19,0,0,0,"PRL","L","RG","XL","0","0"
9653,21337,89,0,0,1.672,0,0,0,"PRL","L","LT","MD","0","0"
9653,21338,91,0,0,4.184,0,0,0,"PRL","L","RG","XL","0","0"
9653,21339,93,0,0,1.105,0,0,0,"PRL","L","RG","MD","0","0"
9653,21340,95,0,0,3.378,0,0,0,"PRL","S","RG","XL","0","0"
9653,21341,97,0,0,1.177,0,0,0,"PRL","S","RG","MD","0","2"
9653,21342,99,0,0,2.072,0,0,0,"PRL","S","RG","LR","0","0"
9653,21343,103,0,0,1.182,0,0,0,"PRL","S","UN","MD","0","2"
9653,21344,104,0,0,3.99,0,0,0,"SNG","B","RG","XL","7","0"
9653,21345,106,0,0,1.985,0,0,0,"SNG","B","RG","SM","0","0"
