"IRIweek","SKU.","sales","lagsales","ARSP","APP","ARP","APC","brand","form","formula","size","display","feature","month","season","V17"
618,62,3,3,2.509,2.29,2.29,0,"FNT","B","RG","MD",0,0,7,"summer",2.43598323750744
618,63,0,0,3.457,0,0,0,"FNT","B","RG","LR",0,0,7,"summer",-0.175914952897274
618,65,1,0,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,3,7,"summer",1.31409759928702
618,66,0,1,1.09,0,0,0,"GEN","B","RG","XL",0,0,7,"summer",0.257429536949514
618,72,0,0,1.928,0,0,0,"GEN","S","UN","LR",0,0,7,"summer",0.010735402931513
618,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,7,"summer",-0.251179873905886
618,80,0,0,1.109,0,0,0,"PRL","B","RG","SM",0,0,7,"summer",-0.160523895317382
618,82,1,0,1.49,1.49,1.49,0,"PRL","B","RG","MD",0,0,7,"summer",1.33141449857043
618,88,0,0,1.19,0,0,0,"PRL","L","RG","XL",0,0,7,"summer",0.197037603678331
618,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,7,"summer",0.138166398314157
618,91,3,0,4.184,2.99,3.99,1,"PRL","L","RG","XL",0,0,7,"summer",2.64720167713066
618,93,0,0,1.105,0,0,0,"PRL","L","RG","MD",0,0,7,"summer",0.283289546317312
618,95,0,0,3.378,0,0,0,"PRL","S","RG","XL",0,0,7,"summer",0.0213708592902224
618,97,2,0,1.177,1.29,1.29,0,"PRL","S","RG","MD",0,0,7,"summer",1.75751713185972
618,99,2,0,2.072,1.79,1.79,0,"PRL","S","RG","LR",0,0,7,"summer",1.34526457395386
618,103,1,0,1.182,1.29,1.29,0,"PRL","S","UN","MD",0,0,7,"summer",1.56675482848532
618,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,7,"summer",-0.0331020731218661
618,106,0,1,1.985,0,0,0,"SNG","B","RG","SM",0,0,7,"summer",-0.319476784259129
618,107,0,1,3.38,0,0,0,"SNG","B","RG","MD",4,0,7,"summer",0.225204031791349
618,108,1,0,4.078,3.99,3.99,0,"SNG","B","RG","LR",0,0,7,"summer",0.921234732506536
618,111,3,1,3.38,3.39,3.39,0,"SNG","B","LT","MD",4,0,7,"summer",1.86196104608812
618,112,1,0,4.078,3.99,3.99,0,"SNG","B","LT","LR",4,0,7,"summer",1.35162065521161
618,114,1,1,1.273,1.29,1.29,0,"SNG","S","RG","SM",0,0,7,"summer",1.61841716272974
618,115,3,1,2.875,2.29,2.99,0.7,"SNG","S","RG","MD",0,0,7,"summer",3.28397281504509
618,116,0,2,3.29,0,0,0,"SNG","S","RG","LR",0,0,7,"summer",-0.172296861829517
618,118,6,1,2.74,2.29,2.99,0.7,"SNG","S","LT","MD",0,0,7,"summer",2.97932802704359
618,124,2,1,2.258,2.29,2.29,0,"STP","B","RG","MD",0,0,7,"summer",1.86145299533344
618,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,7,"summer",-0.152883827198693
618,126,0,0,1.967,0,0,0,"STP","F","RG","SM",0,0,7,"summer",0.164157547828183
618,130,1,1,1.826,1.79,1.79,0,"TSN","S","RG","MD",0,0,7,"summer",1.89409958459527
618,131,0,0,2.59,0,0,0,"TSN","S","RG","LR",0,0,7,"summer",0.0339098856860065
619,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,7,"summer",0.0998838360962695
619,17,2,2,2.041,1.99,1.99,0,"ARM","S","RG","MD",0,0,7,"summer",1.71244101856037
619,19,0,0,3.102,0,0,0,"ARM","S","RG","LR",0,0,7,"summer",-0.323513754077999
619,20,0,0,6.178,0,0,0,"BNC","S","RG","XL",0,0,7,"summer",0.235608110762797
619,23,0,0,2.821,0,0,0,"BNC","S","RG","MD",0,0,7,"summer",-0.158585635273846
619,25,2,1,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,7,"summer",1.43163915999249
619,26,0,0,2.818,0,0,0,"BNC","S","ST","MD",2,0,7,"summer",0.00818498651967081
619,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,0,7,"summer",-0.19886947289113
619,29,0,0,2.821,0,0,0,"BNC","S","UN","MD",0,4,7,"summer",0.110141175356958
619,30,4,0,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,7,"summer",1.3390288349688
619,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,7,"summer",0.0760183808898223
619,32,3,0,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,7,"summer",1.4013513728657
619,34,0,0,5.218,0,0,0,"DWN","B","RG","XL",0,0,7,"summer",0.0631353278183271
619,35,0,0,1.29,0,0,0,"DWN","B","RG","SM",0,0,7,"summer",-0.250247098067699
619,36,0,1,1.79,0,0,0,"DWN","B","RG","SM",0,0,7,"summer",-0.349757945693898
619,37,3,2,3.19,3.19,3.19,0,"DWN","B","RG","MD",4,0,7,"summer",2.03781571437883
619,38,0,0,4.39,0,0,0,"DWN","B","RG","LR",0,0,7,"summer",-0.300891154345413
619,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,0,7,"summer",0.143171063335897
619,40,0,1,1.767,0,0,0,"DWN","B","LT","SM",0,0,7,"summer",-0.340705767689601
619,41,3,0,3.19,3.19,3.19,0,"DWN","B","LT","MD",4,0,7,"summer",1.5113138167673
619,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",0,4,7,"summer",0.0565115702622523
619,44,3,3,2.743,2.69,2.69,0,"DWN","F","RG","SM",4,0,7,"summer",3.63323547907076
619,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",4,0,7,"summer",0.269038782684863
619,46,1,1,2.743,2.69,2.69,0,"DWN","F","LT","SM",0,0,7,"summer",2.36720935375833
619,50,1,0,1.89,1.89,1.89,0,"DWN","S","RG","SM",0,0,7,"summer",1.4762044004516
619,51,1,0,2.848,2.99,2.99,0,"DWN","S","RG","MD",0,0,7,"summer",1.2906900090851
619,53,0,0,2.848,0,0,0,"DWN","S","LT","MD",0,0,7,"summer",0.0172994555515837
619,61,1,0,1.378,1.39,1.39,0,"FNT","B","RG","SM",0,0,7,"summer",1.34333783112483
619,62,2,3,2.509,2.39,2.39,0,"FNT","B","RG","MD",0,0,7,"summer",2.464789289217
619,63,0,0,3.457,0,0,0,"FNT","B","RG","LR",0,0,7,"summer",-0.179811664468829
619,65,1,1,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,3,7,"summer",1.32670052757268
619,66,1,0,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,0,7,"summer",1.35931270261727
619,72,3,0,1.928,1.69,1.99,0.3,"GEN","S","UN","LR",0,0,7,"summer",1.86438604282369
619,78,1,0,3.169,2.99,2.99,0,"PRL","B","RG","XL",0,0,7,"summer",1.2479900330226
619,80,0,0,1.109,0,0,0,"PRL","B","RG","SM",0,0,7,"summer",-0.165757172298934
619,82,1,1,1.49,1.49,1.49,0,"PRL","B","RG","MD",0,0,7,"summer",1.43926754254521
619,88,1,0,1.19,1.19,1.19,0,"PRL","L","RG","XL",0,0,7,"summer",1.29751179033701
619,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,7,"summer",0.135170949289802
619,91,1,3,4.184,2.99,3.99,1,"PRL","L","RG","XL",0,0,7,"summer",3.79844659249024
619,93,0,0,1.105,0,0,0,"PRL","L","RG","MD",0,0,7,"summer",0.282127771430903
619,95,0,0,3.378,0,0,0,"PRL","S","RG","XL",0,0,7,"summer",0.0209164520397058
619,97,0,2,1.177,0,0,0,"PRL","S","RG","MD",0,0,7,"summer",0.575859585216942
619,99,0,2,2.072,0,0,0,"PRL","S","RG","LR",0,0,7,"summer",-0.0315187032103947
619,103,3,1,1.182,1.29,1.29,0,"PRL","S","UN","MD",4,0,7,"summer",1.86263674221334
619,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",7,0,7,"summer",0.352618417387094
619,106,0,0,1.985,0,0,0,"SNG","B","RG","SM",0,0,7,"summer",-0.311768510733418
619,107,13,0,3.38,2.39,3.39,1,"SNG","B","RG","MD",4,0,7,"summer",6.73323052815348
619,108,1,1,4.078,3.99,3.99,0,"SNG","B","RG","LR",0,0,7,"summer",1.02855036727547
619,111,18,3,3.38,2.39,3.39,1,"SNG","B","LT","MD",4,0,7,"summer",7.52823265554145
619,112,0,1,4.078,0,0,0,"SNG","B","LT","LR",0,4,7,"summer",0.0601800254507079
619,114,1,1,1.273,1.29,1.29,0,"SNG","S","RG","SM",0,0,7,"summer",1.6083882716025
619,115,0,3,2.875,0,0,0,"SNG","S","RG","MD",0,0,7,"summer",0.104851456417367
619,116,0,0,3.29,0,0,0,"SNG","S","RG","LR",0,0,7,"summer",-0.0624386455388306
619,118,0,6,2.74,0,0,0,"SNG","S","LT","MD",0,2,7,"summer",-0.0710836631980076
619,124,4,2,2.258,2.29,2.29,0,"STP","B","RG","MD",0,0,7,"summer",1.96360318459292
619,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,7,"summer",-0.155917064963069
619,126,0,0,1.967,0,0,0,"STP","F","RG","SM",0,0,7,"summer",0.158384930929967
619,130,5,1,1.826,1.79,1.79,0,"TSN","S","RG","MD",0,0,7,"summer",1.88880434887118
619,131,0,0,2.59,0,0,0,"TSN","S","RG","LR",0,0,7,"summer",0.0274341615059792
620,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,7,"summer",0.0983200820743901
620,17,0,2,2.041,0,0,0,"ARM","S","RG","MD",0,0,7,"summer",0.0266281436260014
620,19,0,0,3.102,0,0,0,"ARM","S","RG","LR",0,0,7,"summer",-0.323901750055804
620,20,0,0,6.178,0,0,0,"BNC","S","RG","XL",7,0,7,"summer",0.230763265461158
620,23,0,0,2.821,0,0,0,"BNC","S","RG","MD",0,0,7,"summer",-0.157747525039993
620,25,1,2,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,7,"summer",1.51573469378887
620,26,0,0,2.818,0,0,0,"BNC","S","ST","MD",0,4,7,"summer",0.352000257032216
620,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,0,7,"summer",-0.200104706858343
620,29,0,0,2.821,0,0,0,"BNC","S","UN","MD",0,4,7,"summer",0.107988882800527
620,30,0,4,0.99,0,0,0,"CLF","S","RG","SM",0,0,7,"summer",0.423099103349756
620,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,7,"summer",0.071141031481037
620,32,0,3,1.79,0,0,0,"CLF","S","RG","MD",0,0,7,"summer",0.0224642591771216
620,34,0,0,5.218,0,0,0,"DWN","B","RG","XL",0,0,7,"summer",0.061898040531341
620,35,0,0,1.29,0,0,0,"DWN","B","RG","SM",0,0,7,"summer",-0.25259196949571
620,36,0,0,1.79,0,0,0,"DWN","B","RG","SM",0,0,7,"summer",-0.380713234611842
620,37,14,3,3.19,2.69,3.19,0.5,"DWN","B","RG","MD",4,0,7,"summer",5.32075778753832
620,38,1,0,4.39,4.39,4.39,0,"DWN","B","RG","LR",0,0,7,"summer",0.8905923535757
620,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,0,7,"summer",0.141341380535192
620,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,7,"summer",-0.349601895677677
620,41,11,3,3.19,2.69,3.19,0.5,"DWN","B","LT","MD",4,0,7,"summer",4.95596929069764
620,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",0,4,7,"summer",0.0571231763838791
620,44,8,3,2.743,2.49,2.69,0.2,"DWN","F","RG","SM",4,0,7,"summer",4.67817406928132
620,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",7,0,7,"summer",0.330466732580188
620,46,4,1,2.743,2.49,2.69,0.2,"DWN","F","LT","SM",0,0,7,"summer",3.21727863835402
620,50,1,1,1.89,1.89,1.89,0,"DWN","S","RG","SM",0,0,7,"summer",1.64478950784355
620,51,1,1,2.848,2.49,2.99,0.5,"DWN","S","RG","MD",0,0,7,"summer",3.66967995475887
620,53,4,0,2.848,2.49,2.99,0.5,"DWN","S","LT","MD",0,0,7,"summer",3.14915378811335
620,61,1,1,1.378,1.39,1.39,0,"FNT","B","RG","SM",0,0,7,"summer",1.49972601174586
620,62,1,2,2.509,2.39,2.39,0,"FNT","B","RG","MD",0,0,7,"summer",2.26166115622709
620,63,1,0,3.457,3.49,3.49,0,"FNT","B","RG","LR",0,0,7,"summer",1.34646611780116
620,65,0,1,1.09,0,0,0,"GEN","B","RG","XL",0,3,7,"summer",0.27887669070893
620,66,0,1,1.09,0,0,0,"GEN","B","RG","XL",0,0,7,"summer",0.253308672666092
620,72,0,3,1.928,0,0,0,"GEN","S","UN","LR",0,0,7,"summer",-0.159821045027883
620,78,0,1,3.169,0,0,0,"PRL","B","RG","XL",0,0,7,"summer",-0.297704956714628
620,80,1,0,1.109,1.09,1.09,0,"PRL","B","RG","SM",0,0,7,"summer",0.967020709560348
620,82,1,1,1.49,1.49,1.49,0,"PRL","B","RG","MD",0,0,7,"summer",1.43736900129827
620,88,1,1,1.19,1.19,1.19,0,"PRL","L","RG","XL",0,0,7,"summer",1.35227493907597
620,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,7,"summer",0.132693391791282
620,91,0,1,4.184,0,0,0,"PRL","L","RG","XL",0,0,7,"summer",-0.0910256110815801
620,93,0,0,1.105,0,0,0,"PRL","L","RG","MD",0,0,7,"summer",0.281428896045679
620,95,0,0,3.378,0,0,0,"PRL","S","RG","XL",0,0,7,"summer",0.0210029133153473
620,97,2,0,1.177,1.29,1.29,0,"PRL","S","RG","MD",0,0,7,"summer",1.7619076195075
620,99,0,0,2.072,0,0,0,"PRL","S","RG","LR",0,0,7,"summer",0.0269384589874782
620,103,0,3,1.182,0,0,0,"PRL","S","UN","MD",4,0,7,"summer",0.55411882582108
620,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,7,"summer",-0.041022481903509
620,106,1,0,1.985,1.99,1.99,0,"SNG","B","RG","SM",0,0,7,"summer",1.25309183364138
620,107,1,13,3.38,2.69,3.39,0.7,"SNG","B","RG","MD",4,0,7,"summer",7.72615344897497
620,108,0,1,4.078,0,0,0,"SNG","B","RG","LR",0,0,7,"summer",-0.266414703623134
620,111,0,18,3.38,0,0,0,"SNG","B","LT","MD",4,0,7,"summer",0.106754507306099
620,112,0,0,4.078,0,0,0,"SNG","B","LT","LR",0,0,7,"summer",-0.127737016732677
620,114,4,1,1.273,1.29,1.29,0,"SNG","S","RG","SM",0,0,7,"summer",1.59859540677766
620,115,0,0,2.875,0,0,0,"SNG","S","RG","MD",0,0,7,"summer",0.212362501245221
620,116,1,0,3.29,3.29,3.29,0,"SNG","S","RG","LR",0,0,7,"summer",1.03420229698386
620,118,0,0,2.74,0,0,0,"SNG","S","LT","MD",2,0,7,"summer",0.31529607971643
620,124,3,4,2.258,1.99,2.29,0.3,"STP","B","RG","MD",0,0,7,"summer",3.22256199978636
620,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,7,"summer",-0.158396132811556
620,126,0,0,1.967,0,0,0,"STP","F","RG","SM",0,0,7,"summer",0.153113370119242
620,130,15,5,1.826,0.99,1.79,0.8,"TSN","S","RG","MD",0,0,7,"summer",5.7581304949003
620,131,0,0,2.59,0,0,0,"TSN","S","RG","LR",0,0,7,"summer",0.0214742411278295
621,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,7,"summer",0.0973267279354844
621,17,0,0,2.041,0,0,0,"ARM","S","RG","MD",0,0,7,"summer",-0.00884972761872005
621,19,0,0,3.102,0,0,0,"ARM","S","RG","LR",0,0,7,"summer",-0.323639260537513
621,20,1,0,6.178,4.99,6.29,1.3,"BNC","S","RG","XL",7,0,7,"summer",1.35246247710282
621,23,0,0,2.821,0,0,0,"BNC","S","RG","MD",0,0,7,"summer",-0.156313202395991
621,25,1,1,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,7,"summer",1.41982637916728
621,26,2,0,2.818,2.89,2.89,0,"BNC","S","ST","MD",0,4,7,"summer",1.64670888934543
621,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,4,7,"summer",0.0337286707319706
621,29,2,0,2.821,2.89,2.89,0,"BNC","S","UN","MD",0,0,7,"summer",0.969306594707693
621,30,1,0,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,7,"summer",1.32422439058641
621,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,7,"summer",0.0668306492575281
621,32,0,0,1.79,0,0,0,"CLF","S","RG","MD",0,0,7,"summer",-0.0720463701625869
621,34,0,0,5.218,0,0,0,"DWN","B","RG","XL",0,0,7,"summer",0.0612223601318436
621,35,0,0,1.29,0,0,0,"DWN","B","RG","SM",0,0,7,"summer",-0.254263617284145
621,36,0,0,1.79,0,0,0,"DWN","B","RG","SM",0,0,7,"summer",-0.382452466095
621,37,0,14,3.19,0,0,0,"DWN","B","RG","MD",4,0,7,"summer",0.351144684268766
621,38,0,1,4.39,0,0,0,"DWN","B","RG","LR",0,0,7,"summer",-0.326550872147227
621,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",7,0,7,"summer",0.059531903911348
621,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,7,"summer",-0.352113231885186
621,41,0,11,3.19,0,0,0,"DWN","B","LT","MD",4,0,7,"summer",-0.0212130209391699
621,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",0,4,7,"summer",0.0584036489143398
621,44,14,8,2.743,2,2.69,0.69,"DWN","F","RG","SM",4,0,7,"summer",10.3356471728993
621,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",7,0,7,"summer",0.33001165999318
621,46,11,4,2.743,2,2.69,0.69,"DWN","F","LT","SM",0,0,7,"summer",7.95546296863831
621,50,1,1,1.89,1.89,1.89,0,"DWN","S","RG","SM",0,0,7,"summer",1.64107779247039
621,51,5,1,2.848,2,2.99,0.99,"DWN","S","RG","MD",0,0,7,"summer",7.31977195392044
621,53,18,4,2.848,2,2.99,0.99,"DWN","S","LT","MD",0,0,7,"summer",8.37385172413576
621,61,1,1,1.378,1.39,1.39,0,"FNT","B","RG","SM",0,0,7,"summer",1.49124738650906
621,62,11,1,2.509,2,2.39,0.39,"FNT","B","RG","MD",0,0,7,"summer",3.8392762980896
621,63,0,1,3.457,0,0,0,"FNT","B","RG","LR",0,0,7,"summer",-0.191628176348422
621,65,1,0,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,3,7,"summer",1.32034264348503
621,66,1,0,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,0,7,"summer",1.35223003873945
621,72,0,0,1.928,0,0,0,"GEN","S","UN","LR",0,0,7,"summer",-0.00151398356426857
621,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,7,"summer",-0.257556084165294
621,80,0,1,1.109,0,0,0,"PRL","B","RG","SM",0,0,7,"summer",-0.165105580718456
621,82,1,1,1.49,1.49,1.49,0,"PRL","B","RG","MD",0,0,7,"summer",1.43570069776771
621,88,0,1,1.19,0,0,0,"PRL","L","RG","XL",0,0,7,"summer",0.160818123005549
621,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,7,"summer",0.130734820289388
621,91,1,0,4.184,3.99,3.99,0,"PRL","L","RG","XL",0,0,7,"summer",1.32639286827481
621,93,0,0,1.105,0,0,0,"PRL","L","RG","MD",0,0,7,"summer",0.28119260132744
621,95,0,0,3.378,0,0,0,"PRL","S","RG","XL",0,0,7,"summer",0.0216293191119354
621,97,3,2,1.177,1,1,0,"PRL","S","RG","MD",0,0,7,"summer",1.69395911678525
621,99,0,0,2.072,0,0,0,"PRL","S","RG","LR",0,0,7,"summer",0.027193159544991
621,103,2,0,1.182,1,1,0,"PRL","S","UN","MD",4,0,7,"summer",1.64798787068607
621,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,7,"summer",-0.044136461276377
621,106,0,1,1.985,0,0,0,"SNG","B","RG","SM",0,0,7,"summer",-0.344560304952549
621,107,0,1,3.38,0,0,0,"SNG","B","RG","MD",4,0,7,"summer",0.221549071792735
621,108,0,0,4.078,0,0,0,"SNG","B","RG","LR",0,0,7,"summer",-0.209938478489433
621,111,2,0,3.38,3.39,3.39,0,"SNG","B","LT","MD",4,0,7,"summer",1.74054599875342
621,112,1,0,4.078,3.99,3.99,0,"SNG","B","LT","LR",0,0,7,"summer",0.807606603476998
621,114,3,4,1.273,1.29,1.29,0,"SNG","S","RG","SM",0,0,7,"summer",1.85164393318326
621,115,0,0,2.875,0,0,0,"SNG","S","RG","MD",0,2,7,"summer",0.182965983338186
621,116,0,1,3.29,0,0,0,"SNG","S","RG","LR",0,0,7,"summer",-0.130996087632587
621,118,0,0,2.74,0,0,0,"SNG","S","LT","MD",2,0,7,"summer",0.313514436758189
621,124,0,3,2.258,0,0,0,"STP","B","RG","MD",0,0,7,"summer",0.0953559146009484
621,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,7,"summer",-0.160319655841382
621,126,0,0,1.967,0,0,0,"STP","F","RG","SM",0,0,7,"summer",0.148346429292938
621,130,1,15,1.826,1.79,1.79,0,"TSN","S","RG","MD",0,0,7,"summer",2.28326332453394
621,131,0,0,2.59,0,0,0,"TSN","S","RG","LR",0,0,7,"summer",0.0160343298483938
622,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,8,"summer",0.134187073507484
622,17,0,0,2.041,0,0,0,"ARM","S","RG","MD",0,0,8,"summer",0.040534663530122
622,19,0,0,3.102,0,0,0,"ARM","S","RG","LR",0,0,8,"summer",-0.289108682203016
622,20,0,1,6.178,0,0,0,"BNC","S","RG","XL",0,0,8,"summer",0.192151557955476
622,23,11,0,2.821,2.39,2.89,0.5,"BNC","S","RG","MD",0,0,8,"summer",2.89617762466129
622,25,2,1,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,8,"summer",1.45676024290205
622,26,10,2,2.818,2.39,2.89,0.5,"BNC","S","ST","MD",0,4,8,"summer",2.31358221691166
622,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,4,8,"summer",0.0685528651977094
622,29,1,2,2.821,2.39,2.89,0.5,"BNC","S","UN","MD",0,0,8,"summer",2.83027452234831
622,30,3,1,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,8,"summer",1.45559339792171
622,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,8,"summer",0.0838873729201324
622,32,1,0,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,8,"summer",1.41027826409715
622,34,1,0,5.218,5.39,5.39,0,"DWN","B","RG","XL",0,0,8,"summer",1.15140938118884
622,35,0,0,1.29,0,0,0,"DWN","B","RG","SM",0,0,8,"summer",-0.221526431662829
622,36,1,0,1.79,1.79,1.79,0,"DWN","B","RG","SM",0,0,8,"summer",1.22337950812687
622,37,0,0,3.19,0,0,0,"DWN","B","RG","MD",4,0,8,"summer",-0.0789896817366751
622,38,0,0,4.39,0,0,0,"DWN","B","RG","LR",0,0,8,"summer",-0.281473307792461
622,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,4,8,"summer",0.147783735085681
622,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,8,"summer",-0.320051151626388
622,41,1,0,3.19,3.19,3.19,0,"DWN","B","LT","MD",4,0,8,"summer",1.52149622552546
622,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",0,0,8,"summer",-0.194158962804394
622,44,7,14,2.743,2.69,2.69,0,"DWN","F","RG","SM",4,0,8,"summer",5.52126901849148
622,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",7,0,8,"summer",0.352037742359927
622,46,4,11,2.743,2.69,2.69,0,"DWN","F","LT","SM",0,2,8,"summer",3.98568962011445
622,50,1,1,1.89,1.89,1.89,0,"DWN","S","RG","SM",0,0,8,"summer",1.68190573823072
622,51,0,5,2.848,0,0,0,"DWN","S","RG","MD",0,0,8,"summer",0.0311308440916092
622,53,0,18,2.848,0,0,0,"DWN","S","LT","MD",0,0,8,"summer",0.296068109383318
622,61,0,1,1.378,0,0,0,"FNT","B","RG","SM",0,0,8,"summer",-0.0903189693769222
622,62,10,11,2.509,2,2.39,0.39,"FNT","B","RG","MD",0,0,8,"summer",6.38995243996713
622,63,0,0,3.457,0,0,0,"FNT","B","RG","LR",0,0,8,"summer",-0.173107636761628
622,65,3,1,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,0,8,"summer",1.44855384115332
622,66,1,1,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,0,8,"summer",1.44973132227071
622,72,3,0,1.928,1.69,1.89,0.2,"GEN","S","UN","LR",0,0,8,"summer",1.54266937663614
622,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,8,"summer",-0.236880626472963
622,80,0,0,1.109,0,0,0,"PRL","B","RG","SM",0,0,8,"summer",-0.156203906040432
622,82,1,1,1.49,1.49,1.49,0,"PRL","B","RG","MD",0,0,8,"summer",1.47059029995824
622,88,0,0,1.19,0,0,0,"PRL","L","RG","XL",0,0,8,"summer",0.202920820637101
622,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,8,"summer",0.154135904106651
622,91,3,1,4.184,4.29,4.29,0,"PRL","L","RG","XL",0,0,8,"summer",1.4310035359832
622,93,1,0,1.105,0.99,0.99,0,"PRL","L","RG","MD",0,0,8,"summer",1.2844243288992
622,95,3,0,3.378,2.39,3.19,0.8,"PRL","S","RG","XL",0,0,8,"summer",2.2942586250994
622,97,2,3,1.177,1,1,0,"PRL","S","RG","MD",0,0,8,"summer",1.83067329519973
622,99,0,0,2.072,0,0,0,"PRL","S","RG","LR",0,0,8,"summer",0.0647247537127951
622,103,2,2,1.182,1,1,0,"PRL","S","UN","MD",0,0,8,"summer",1.44760497178677
622,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,8,"summer",-0.0340706367480246
622,106,0,0,1.985,0,0,0,"SNG","B","RG","SM",0,0,8,"summer",-0.328212486574177
622,107,4,0,3.38,3.39,3.39,0,"SNG","B","RG","MD",4,0,8,"summer",1.92616613806447
622,108,0,0,4.078,0,0,0,"SNG","B","RG","LR",0,0,8,"summer",-0.199940695167506
622,111,4,2,3.38,3.39,3.39,0,"SNG","B","LT","MD",4,0,8,"summer",1.99162057799429
622,112,0,1,4.078,0,0,0,"SNG","B","LT","LR",0,3,8,"summer",-0.113315022569204
622,114,1,3,1.273,1.29,1.29,0,"SNG","S","RG","SM",0,0,8,"summer",1.76485983934832
622,115,0,0,2.875,0,0,0,"SNG","S","RG","MD",0,2,8,"summer",0.229751351743223
622,116,1,0,3.29,3.29,3.29,0,"SNG","S","RG","LR",0,0,8,"summer",1.0670222198882
622,118,0,0,2.74,0,0,0,"SNG","S","LT","MD",2,0,8,"summer",0.344682770836231
622,124,2,0,2.258,2.29,2.29,0,"STP","B","RG","MD",0,0,8,"summer",1.76929623127164
622,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,8,"summer",-0.143793732128928
622,126,0,0,1.967,0,0,0,"STP","F","RG","SM",0,0,8,"summer",0.156421801674128
622,130,2,1,1.826,1.79,1.79,0,"TSN","S","RG","MD",0,0,8,"summer",1.89846159599258
622,131,0,0,2.59,0,0,0,"TSN","S","RG","LR",0,0,8,"summer",0.0202416246926747
623,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,8,"summer",0.13331227594404
623,17,1,0,2.041,1.99,1.99,0,"ARM","S","RG","MD",0,0,8,"summer",1.44081693669393
623,19,1,0,3.102,2.99,2.99,0,"ARM","S","RG","LR",0,0,8,"summer",1.08185668594364
623,20,0,0,6.178,0,0,0,"BNC","S","RG","XL",0,0,8,"summer",0.250649607133831
623,23,0,11,2.821,0,0,0,"BNC","S","RG","MD",0,0,8,"summer",0.0813339860861344
