"IRIweek","SKU.","sales","lagsales","ARSP","APP","ARP","APC","brand","form","formula","size","display","feature","month","season","V17"
653,23,1,1,2.821,2.69,2.69,0,"BNC","S","RG","MD",2,0,3,"spring",1.60951294321296
653,25,0,1,1.69,0,0,0,"BNC","S","ST","SM",0,0,3,"spring",0.412967082905402
653,26,0,0,2.818,0,0,0,"BNC","S","ST","MD",0,0,3,"spring",0.392097564669475
653,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,4,3,"spring",0.494196387873131
653,29,0,0,2.821,0,0,0,"BNC","S","UN","MD",0,4,3,"spring",0.545551862438596
653,30,4,3,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,3,"spring",2.00674521925492
653,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,3,"spring",0.555394494171229
653,32,2,1,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,3,"spring",1.80091638217398
653,34,1,0,5.218,4.69,4.69,0,"DWN","B","RG","XL",0,0,3,"spring",1.32890819333595
653,35,0,1,1.29,0,0,0,"DWN","B","RG","SM",0,0,3,"spring",0.335239134206468
653,36,0,0,1.79,0,0,0,"DWN","B","RG","SM",0,0,3,"spring",0.179766727787361
653,37,2,1,3.19,3.19,3.19,0,"DWN","B","RG","MD",0,0,3,"spring",1.6225225768611
653,38,0,1,4.39,0,0,0,"DWN","B","RG","LR",7,0,3,"spring",0.282766966897649
653,39,0,1,5.166,0,0,0,"DWN","B","LT","XL",0,0,3,"spring",0.455273666445803
653,40,0,1,1.767,0,0,0,"DWN","B","LT","SM",0,0,3,"spring",0.16389533049185
653,41,0,0,3.19,0,0,0,"DWN","B","LT","MD",2,0,3,"spring",0.181568143107625
653,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",0,2,3,"spring",0.263851273123259
653,44,1,5,2.743,2.89,2.89,0,"DWN","F","RG","SM",0,0,3,"spring",3.70659686984909
653,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",0,0,3,"spring",0.715573294712526
653,46,4,0,2.743,2.89,2.89,0,"DWN","F","LT","SM",0,0,3,"spring",2.34800693714045
653,50,0,0,1.89,0,0,0,"DWN","S","RG","SM",0,0,3,"spring",0.385057632612151
653,51,1,1,2.848,2.59,2.59,0,"DWN","S","RG","MD",0,0,3,"spring",1.71968379574657
653,53,0,2,2.848,0,0,0,"DWN","S","LT","MD",4,0,3,"spring",0.209887968079559
653,61,0,0,1.378,0,0,0,"FNT","B","RG","SM",0,0,3,"spring",0.306995871954066
653,62,0,3,2.509,0,0,0,"FNT","B","RG","MD",0,0,3,"spring",0.635740447671477
653,63,1,7,3.457,2.99,3.49,0.5,"FNT","B","RG","LR",0,0,3,"spring",4.50662912292081
653,65,2,2,1.09,0.99,1.09,0.1,"GEN","B","RG","XL",0,0,3,"spring",1.82560270927296
653,66,0,2,1.09,0,0,0,"GEN","B","RG","XL",0,0,3,"spring",0.645024726187796
653,72,0,4,1.928,0,0,0,"GEN","S","UN","LR",0,0,3,"spring",0.151554113987053
653,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,3,"spring",0.109478985003712
653,80,0,1,1.109,0,0,0,"PRL","B","RG","SM",0,0,3,"spring",0.257528258673515
653,82,0,0,1.49,0,0,0,"PRL","B","RG","MD",0,0,3,"spring",0.380971664697923
653,88,0,2,1.19,0,0,0,"PRL","L","RG","XL",0,0,3,"spring",0.475521613367777
653,89,0,0,1.672,0,0,0,"PRL","L","LT","MD",0,0,3,"spring",0.380280479353196
653,91,0,2,4.184,0,0,0,"PRL","L","RG","XL",0,0,3,"spring",0.16452472790487
653,93,1,1,1.105,1.39,1.39,0,"PRL","L","RG","MD",0,0,3,"spring",1.69973473310503
653,95,15,13,3.378,1.74,3.49,1.75,"PRL","S","RG","XL",7,0,3,"spring",7.68916820794373
653,97,4,3,1.177,0.99,0.99,0,"PRL","S","RG","MD",0,1,3,"spring",1.93513615483276
653,99,1,2,2.072,1.5,1.99,0.49,"PRL","S","RG","LR",0,0,3,"spring",2.21439968366816
653,103,1,3,1.182,0.99,0.99,0,"PRL","S","UN","MD",0,0,3,"spring",1.42726590936252
653,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,3,"spring",0.269352731022797
653,106,0,0,1.985,0,0,0,"SNG","B","RG","SM",0,0,3,"spring",0.0856152101684338
653,107,24,0,3.38,1.99,3.39,1.4,"SNG","B","RG","MD",2,0,3,"spring",5.74004342079695
653,108,0,1,4.078,0,0,0,"SNG","B","RG","LR",0,0,3,"spring",0.0640775078878431
653,111,16,2,3.38,1.99,3.39,1.4,"SNG","B","LT","MD",2,0,3,"spring",6.05387037402562
653,112,0,0,4.078,0,0,0,"SNG","B","LT","LR",0,0,3,"spring",0.114588284504211
653,114,1,1,1.273,1.29,1.29,0,"SNG","S","RG","SM",0,0,3,"spring",1.70820185988243
653,115,12,4,2.875,1.99,2.69,0.7,"SNG","S","RG","MD",2,0,3,"spring",3.54492679858205
653,116,0,0,3.29,0,0,0,"SNG","S","RG","LR",0,0,3,"spring",0.253084336507317
653,118,8,0,2.74,1.99,1.99,0,"SNG","S","LT","MD",0,1,3,"spring",1.55162587732952
653,124,1,4,2.258,1.99,1.99,0,"STP","B","RG","MD",0,0,3,"spring",2.00533762916501
653,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,3,"spring",0.177406103909474
653,126,6,7,1.967,1.89,1.89,0,"STP","F","RG","SM",0,0,3,"spring",2.96127999190376
653,130,4,7,1.826,1.49,1.79,0.3,"TSN","S","RG","MD",0,0,3,"spring",2.74258114002378
653,131,1,1,2.59,2.59,2.59,0,"TSN","S","RG","LR",0,0,3,"spring",1.4771696696428
654,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,3,"spring",0.591458824822595
654,17,0,0,2.041,0,0,0,"ARM","S","RG","MD",0,0,3,"spring",0.487066144469333
654,19,1,0,3.102,2.99,3.29,0.3,"ARM","S","RG","LR",0,0,3,"spring",1.75577715509143
654,20,0,1,6.178,0,0,0,"BNC","S","RG","XL",0,0,3,"spring",0.578807477197408
654,23,1,1,2.821,2.69,2.69,0,"BNC","S","RG","MD",2,0,3,"spring",1.61725118222141
654,25,1,0,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,3,"spring",1.60891292433588
654,26,1,0,2.818,2.69,2.69,0,"BNC","S","ST","MD",0,0,3,"spring",1.42433037297508
654,27,2,0,3.876,3.59,3.59,0,"BNC","S","ST","LR",0,4,3,"spring",1.49256764554864
654,29,1,0,2.821,2.69,2.69,0,"BNC","S","UN","MD",0,4,3,"spring",1.51708391888466
654,30,5,4,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,3,"spring",2.13419228766783
654,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,3,"spring",0.570782817082413
654,32,3,2,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,3,"spring",1.94369548874176
654,34,0,1,5.218,0,0,0,"DWN","B","RG","XL",4,0,3,"spring",0.306368762788539
654,35,1,0,1.29,1.29,1.29,0,"DWN","B","RG","SM",0,0,3,"spring",1.42025805129398
654,36,1,0,1.79,1.79,1.79,0,"DWN","B","RG","SM",0,0,3,"spring",1.57633526954424
654,37,1,2,3.19,3.19,3.19,0,"DWN","B","RG","MD",0,0,3,"spring",1.80209416867612
654,38,4,0,4.39,4.39,4.39,0,"DWN","B","RG","LR",7,0,3,"spring",1.2666415441307
654,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,0,3,"spring",0.510887327170906
654,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,3,"spring",0.169505115560695
654,41,0,0,3.19,0,0,0,"DWN","B","LT","MD",2,0,3,"spring",0.203519824714576
654,42,1,0,4.362,4.39,4.39,0,"DWN","B","LT","LR",4,0,3,"spring",1.1515571369286
654,44,4,1,2.743,2.89,2.89,0,"DWN","F","RG","SM",0,0,3,"spring",2.76394777844642
654,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",0,0,3,"spring",0.732643346246794
654,46,6,4,2.743,2.89,2.89,0,"DWN","F","LT","SM",0,0,3,"spring",3.15765178237693
654,50,0,0,1.89,0,0,0,"DWN","S","RG","SM",0,0,3,"spring",0.406479905960382
654,51,0,1,2.848,0,0,0,"DWN","S","RG","MD",0,0,3,"spring",0.432034479198899
654,53,1,0,2.848,2.59,2.59,0,"DWN","S","LT","MD",4,0,3,"spring",1.35680580200627
654,61,2,0,1.378,1.39,1.39,0,"FNT","B","RG","SM",0,0,3,"spring",1.56496452467484
654,62,3,0,2.509,2.39,2.99,0.6,"FNT","B","RG","MD",0,0,3,"spring",3.58586080079326
654,63,3,1,3.457,2.99,3.49,0.5,"FNT","B","RG","LR",0,0,3,"spring",2.67092066704019
654,65,2,2,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,0,3,"spring",1.70802382065975
654,66,2,0,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,0,3,"spring",1.5633929594433
654,72,1,0,1.928,1.39,1.89,0.5,"GEN","S","UN","LR",0,0,3,"spring",1.98823255255336
654,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,3,"spring",0.131302447828486
654,80,0,0,1.109,0,0,0,"PRL","B","RG","SM",0,0,3,"spring",0.258813772858303
654,82,0,0,1.49,0,0,0,"PRL","B","RG","MD",0,0,3,"spring",0.402460126663003
654,88,2,0,1.19,0.99,1.19,0.2,"PRL","L","RG","XL",0,0,3,"spring",1.40863551763935
654,89,1,0,1.672,1.59,1.59,0,"PRL","L","LT","MD",0,0,3,"spring",1.40368087405634
654,91,3,0,4.184,4.29,4.29,0,"PRL","L","RG","XL",0,0,3,"spring",1.22856511750341
654,93,0,1,1.105,0,0,0,"PRL","L","RG","MD",0,0,3,"spring",0.607744843748676
654,95,5,15,3.378,1.74,3.49,1.75,"PRL","S","RG","XL",7,0,3,"spring",7.56441603788276
654,97,3,4,1.177,0.99,0.99,0,"PRL","S","RG","MD",0,1,3,"spring",2.00789895968349
654,99,0,1,2.072,0,0,0,"PRL","S","RG","LR",0,0,3,"spring",0.349568366268987
654,103,0,1,1.182,0,0,0,"PRL","S","UN","MD",0,0,3,"spring",0.633962778328193
654,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,3,"spring",0.288559724664035
654,106,0,0,1.985,0,0,0,"SNG","B","RG","SM",0,0,3,"spring",0.102970164457429
654,107,3,24,3.38,1.99,3.39,1.4,"SNG","B","RG","MD",2,0,3,"spring",8.5435874796605
654,108,0,0,4.078,0,0,0,"SNG","B","RG","LR",0,0,3,"spring",0.130976642301321
654,111,10,16,3.38,1.99,3.39,1.4,"SNG","B","LT","MD",2,0,3,"spring",8.8310065472962
654,112,0,0,4.078,0,0,0,"SNG","B","LT","LR",0,0,3,"spring",0.133988473968171
654,114,0,1,1.273,0,0,0,"SNG","S","RG","SM",0,0,3,"spring",0.636230157653223
654,115,7,12,2.875,1.99,2.69,0.7,"SNG","S","RG","MD",2,0,3,"spring",5.29429272765735
654,116,0,0,3.29,0,0,0,"SNG","S","RG","LR",0,0,3,"spring",0.272532835258844
654,118,1,8,2.74,1.99,1.99,0,"SNG","S","LT","MD",0,1,3,"spring",1.79860667752891
654,124,2,1,2.258,1.99,1.99,0,"STP","B","RG","MD",0,0,3,"spring",1.75145325288689
654,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,3,"spring",0.198016845966691
654,126,8,6,1.967,1.89,1.89,0,"STP","F","RG","SM",0,0,3,"spring",2.83724741745742
654,130,4,4,1.826,1.49,1.79,0.3,"TSN","S","RG","MD",0,0,3,"spring",2.3419509804048
654,131,0,1,2.59,0,0,0,"TSN","S","RG","LR",0,0,3,"spring",0.279263830124524
655,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,3,"spring",0.609914581287379
655,17,1,0,2.041,2.19,2.19,0,"ARM","S","RG","MD",0,0,3,"spring",1.74859485687534
655,19,0,1,3.102,0,0,0,"ARM","S","RG","LR",0,0,3,"spring",0.205081861570964
655,20,0,0,6.178,0,0,0,"BNC","S","RG","XL",0,0,3,"spring",0.639417796855368
655,23,1,1,2.821,2.29,2.69,0.4,"BNC","S","RG","MD",2,0,3,"spring",2.50398423305917
655,25,0,1,1.69,0,0,0,"BNC","S","ST","SM",0,0,3,"spring",0.451198355215273
655,26,1,1,2.818,2.29,2.69,0.4,"BNC","S","ST","MD",0,0,3,"spring",2.15667161519161
655,27,0,2,3.876,0,0,0,"BNC","S","ST","LR",0,4,3,"spring",0.414370371941767
655,29,0,1,2.821,0,0,0,"BNC","S","UN","MD",0,4,3,"spring",0.525416955261069
655,30,2,5,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,3,"spring",2.25920831896294
655,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,3,"spring",0.586513599623932
655,32,3,3,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,3,"spring",2.08768272198332
655,34,3,0,5.218,4.69,4.69,0,"DWN","B","RG","XL",4,0,3,"spring",1.37918724844102
655,35,0,1,1.29,0,0,0,"DWN","B","RG","SM",0,0,3,"spring",0.375482340579978
655,36,0,1,1.79,0,0,0,"DWN","B","RG","SM",0,0,3,"spring",0.258450899868635
655,37,1,1,3.19,3.19,3.19,0,"DWN","B","RG","MD",0,0,3,"spring",1.63363416093781
655,38,22,4,4.39,3.49,4.39,0.9,"DWN","B","RG","LR",7,0,3,"spring",4.21409972733057
655,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,0,3,"spring",0.530137994386256
655,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,3,"spring",0.191141551041262
655,41,0,0,3.19,0,0,0,"DWN","B","LT","MD",2,0,3,"spring",0.225815591847111
655,42,11,1,4.362,3.49,4.39,0.9,"DWN","B","LT","LR",4,0,3,"spring",3.60650559758538
655,44,6,4,2.743,2.89,2.89,0,"DWN","F","RG","SM",0,0,3,"spring",3.45184435535796
655,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",4,0,3,"spring",0.591829847275868
655,46,1,6,2.743,2.89,2.89,0,"DWN","F","LT","SM",0,0,3,"spring",3.52847395772233
655,50,1,0,1.89,1.89,1.89,0,"DWN","S","RG","SM",0,0,3,"spring",1.82191620536667
655,51,0,0,2.848,0,0,0,"DWN","S","RG","MD",0,0,3,"spring",0.450223948891075
655,53,0,1,2.848,0,0,0,"DWN","S","LT","MD",4,0,3,"spring",0.282328143032168
655,61,0,2,1.378,0,0,0,"FNT","B","RG","SM",0,0,3,"spring",0.436528193253152
655,62,6,3,2.509,2.39,2.99,0.6,"FNT","B","RG","MD",0,0,3,"spring",4.59673448555793
655,63,0,3,3.457,0,0,0,"FNT","B","RG","LR",0,0,3,"spring",0.271329605112828
655,65,2,2,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,0,3,"spring",1.71520596759989
655,66,1,2,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,4,3,"spring",1.70372574749927
655,72,0,1,1.928,0,0,0,"GEN","S","UN","LR",0,0,3,"spring",0.270024784168904
655,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,3,"spring",0.153456109095024
655,80,0,0,1.109,0,0,0,"PRL","B","RG","SM",0,0,3,"spring",0.277855073795507
655,82,0,0,1.49,0,0,0,"PRL","B","RG","MD",4,0,3,"spring",0.65689297763066
655,88,0,2,1.19,0,0,0,"PRL","L","RG","XL",0,0,3,"spring",0.511460362759526
655,89,0,1,1.672,0,0,0,"PRL","L","LT","MD",0,0,3,"spring",0.396982874123018
655,91,2,3,4.184,4.29,4.29,0,"PRL","L","RG","XL",0,1,3,"spring",1.63203430369469
655,93,0,0,1.105,0,0,0,"PRL","L","RG","MD",0,0,3,"spring",0.623608368411819
655,95,1,5,3.378,3.49,3.49,0,"PRL","S","RG","XL",7,0,3,"spring",1.91698979718019
655,97,6,3,1.177,0.99,0.99,0,"PRL","S","RG","MD",0,0,3,"spring",1.89085064746336
655,99,0,0,2.072,0,0,0,"PRL","S","RG","LR",0,0,3,"spring",0.390662321397789
655,103,2,0,1.182,0.99,0.99,0,"PRL","S","UN","MD",0,0,3,"spring",1.38593558064334
655,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",0,0,3,"spring",0.308102375205169
655,106,0,0,1.985,0,0,0,"SNG","B","RG","SM",0,0,3,"spring",0.120771723752408
655,107,3,3,3.38,2.39,3.39,1,"SNG","B","RG","MD",2,0,3,"spring",4.88488820393659
655,108,1,0,4.078,3.99,3.99,0,"SNG","B","RG","LR",0,0,3,"spring",0.938616831244814
655,111,0,10,3.38,0,0,0,"SNG","B","LT","MD",2,0,3,"spring",0.150068907226169
655,112,0,0,4.078,0,0,0,"SNG","B","LT","LR",0,0,3,"spring",0.153790268364362
655,114,0,0,1.273,0,0,0,"SNG","S","RG","SM",0,0,3,"spring",0.65650582193864
655,115,2,7,2.875,2.69,2.69,0,"SNG","S","RG","MD",0,1,3,"spring",2.18742509677418
655,116,0,0,3.29,0,0,0,"SNG","S","RG","LR",0,0,3,"spring",0.292321778076425
655,118,2,1,2.74,2.69,2.69,0,"SNG","S","LT","MD",2,0,3,"spring",1.46343150394028
655,124,2,2,2.258,1.99,1.99,0,"STP","B","RG","MD",0,0,3,"spring",1.83919210903513
655,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,3,"spring",0.218938214441923
655,126,3,8,1.967,1.89,1.89,0,"STP","F","RG","SM",0,0,3,"spring",3.05265376202193
655,130,2,4,1.826,1.49,1.79,0.3,"TSN","S","RG","MD",0,0,3,"spring",2.33529453202848
655,131,0,0,2.59,0,0,0,"TSN","S","RG","LR",0,0,3,"spring",0.346523869163618
656,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,3,"spring",0.628651699296873
656,17,3,1,2.041,2.19,2.19,0,"ARM","S","RG","MD",0,0,3,"spring",1.89839365236007
656,19,7,0,3.102,3.29,3.29,0,"ARM","S","RG","LR",0,0,3,"spring",1.3785332000685
656,20,0,0,6.178,0,0,0,"BNC","S","RG","XL",0,0,3,"spring",0.657963235629013
656,23,0,1,2.821,0,0,0,"BNC","S","RG","MD",2,0,3,"spring",0.331554377253309
656,25,4,0,1.69,1.69,1.69,0,"BNC","S","ST","SM",0,0,3,"spring",1.62330216280769
656,26,0,1,2.818,0,0,0,"BNC","S","ST","MD",0,0,3,"spring",0.425200659620228
656,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,4,3,"spring",0.554192502752505
656,29,0,0,2.821,0,0,0,"BNC","S","UN","MD",0,4,3,"spring",0.601254114412371
656,30,5,2,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,3,"spring",1.88636042782662
656,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,3,"spring",0.602578167437509
656,32,4,3,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,3,"spring",2.09090043442517
656,34,0,3,5.218,0,0,0,"DWN","B","RG","XL",4,0,3,"spring",0.340641625169012
656,35,1,0,1.29,1.29,1.29,0,"DWN","B","RG","SM",0,0,3,"spring",1.43785644427062
656,36,0,0,1.79,0,0,0,"DWN","B","RG","SM",0,0,3,"spring",0.244955993614222
656,37,1,1,3.19,3.19,3.19,0,"DWN","B","RG","MD",0,0,3,"spring",1.63957580975275
656,38,0,22,4.39,0,0,0,"DWN","B","RG","LR",4,0,3,"spring",1.31730081279158
656,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",0,0,3,"spring",0.549680263382686
656,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,3,"spring",0.213159879981304
656,41,2,0,3.19,3.19,3.19,0,"DWN","B","LT","MD",2,0,3,"spring",1.41375345602285
656,42,0,11,4.362,0,0,0,"DWN","B","LT","LR",4,0,3,"spring",0.324261573475032
656,44,6,6,2.743,2.69,2.89,0.2,"DWN","F","RG","SM",0,0,3,"spring",4.63382268811886
656,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",7,0,3,"spring",0.637032626689789
656,46,5,1,2.743,2.69,2.89,0.2,"DWN","F","LT","SM",0,0,3,"spring",2.99892126719161
656,50,0,1,1.89,0,0,0,"DWN","S","RG","SM",0,0,3,"spring",0.47559506881631
656,51,2,0,2.848,2.59,2.59,0,"DWN","S","RG","MD",0,0,3,"spring",1.61244143129652
656,53,0,0,2.848,0,0,0,"DWN","S","LT","MD",4,0,3,"spring",0.339320202759538
656,61,0,0,1.378,0,0,0,"FNT","B","RG","SM",0,0,3,"spring",0.358464172077106
656,62,12,6,2.509,1.79,2.99,1.2,"FNT","B","RG","MD",0,0,3,"spring",8.91210027731776
656,63,0,0,3.457,0,0,0,"FNT","B","RG","LR",0,0,3,"spring",0.252253980262107
656,65,0,2,1.09,0,0,0,"GEN","B","RG","XL",0,0,3,"spring",0.698593723315843
656,66,2,1,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,4,3,"spring",1.71045544935773
656,72,2,0,1.928,1.89,1.89,0,"GEN","S","UN","LR",0,0,3,"spring",1.4226353967367
656,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,3,"spring",0.175928019167684
656,80,0,0,1.109,0,0,0,"PRL","B","RG","SM",0,0,3,"spring",0.297251232403921
656,82,0,0,1.49,0,0,0,"PRL","B","RG","MD",4,0,3,"spring",0.677629728547803
656,88,1,0,1.19,1.19,1.19,0,"PRL","L","RG","XL",0,0,3,"spring",1.41811846799584
656,89,2,0,1.672,1.59,1.59,0,"PRL","L","LT","MD",0,0,3,"spring",1.42149435628836
656,91,1,2,4.184,4.29,4.29,0,"PRL","L","RG","XL",0,1,3,"spring",1.55118355536656
656,93,2,0,1.105,1.59,1.59,0,"PRL","L","RG","MD",0,0,3,"spring",1.73548247752703
656,95,0,1,3.378,0,0,0,"PRL","S","RG","XL",7,0,3,"spring",0.562792269194883
656,97,4,6,1.177,0.99,0.99,0,"PRL","S","RG","MD",0,0,3,"spring",2.11457152915984
656,99,0,0,2.072,0,0,0,"PRL","S","RG","LR",0,0,3,"spring",0.412332071372352
656,103,3,2,1.182,0.99,0.99,0,"PRL","S","UN","MD",0,0,3,"spring",1.43564978719429
656,104,0,0,3.99,0,0,0,"SNG","B","RG","XL",4,0,3,"spring",0.33080534215301
656,106,0,0,1.985,0,0,0,"SNG","B","RG","SM",0,0,3,"spring",0.139009494638213
656,107,0,3,3.38,0,0,0,"SNG","B","RG","MD",2,0,3,"spring",0.27265823427547
656,108,0,1,4.078,0,0,0,"SNG","B","RG","LR",0,0,3,"spring",0.127540496280093
656,111,0,0,3.38,0,0,0,"SNG","B","LT","MD",2,0,3,"spring",0.322796344053919
656,112,1,0,4.078,3.99,3.99,0,"SNG","B","LT","LR",0,0,3,"spring",0.828426899222142
656,114,1,0,1.273,1.29,1.29,0,"SNG","S","RG","SM",0,0,3,"spring",1.64832459236651
656,115,1,2,2.875,2.69,2.69,0,"SNG","S","RG","MD",0,1,3,"spring",1.81810991819982
656,116,0,0,3.29,0,0,0,"SNG","S","RG","LR",0,0,3,"spring",0.312440275570204
656,118,0,2,2.74,0,0,0,"SNG","S","LT","MD",2,0,3,"spring",0.416959209851715
656,124,3,2,2.258,1.99,1.99,0,"STP","B","RG","MD",0,0,3,"spring",1.84503309964801
656,125,0,0,3.346,0,0,0,"STP","B","RG","LR",0,0,3,"spring",0.240159724963992
656,126,6,3,1.967,1.89,1.89,0,"STP","F","RG","SM",0,0,3,"spring",2.45874015012794
656,130,6,2,1.826,1.49,1.79,0.3,"TSN","S","RG","MD",0,0,3,"spring",2.06377647937748
656,131,2,0,2.59,2.59,2.59,0,"TSN","S","RG","LR",0,0,3,"spring",1.4405248970154
657,16,0,0,1.19,0,0,0,"ARM","S","RG","SM",0,0,4,"spring",0.628562897794491
657,17,1,3,2.041,2.19,2.19,0,"ARM","S","RG","MD",0,0,4,"spring",2.2238212614223
657,19,5,7,3.102,3.29,3.29,0,"ARM","S","RG","LR",0,0,4,"spring",2.50258852503699
657,20,0,0,6.178,0,0,0,"BNC","S","RG","XL",0,0,4,"spring",0.641867734542492
657,23,0,0,2.821,0,0,0,"BNC","S","RG","MD",2,0,4,"spring",0.344428361135286
657,25,0,4,1.69,0,0,0,"BNC","S","ST","SM",0,0,4,"spring",0.491261013756707
657,26,0,0,2.818,0,0,0,"BNC","S","ST","MD",0,0,4,"spring",0.467560641121452
657,27,0,0,3.876,0,0,0,"BNC","S","ST","LR",0,0,4,"spring",0.263299282424108
657,29,0,0,2.821,0,0,0,"BNC","S","UN","MD",0,4,4,"spring",0.595391174447906
657,30,2,5,0.99,0.99,0.99,0,"CLF","S","RG","SM",0,0,4,"spring",2.25893711592182
657,31,0,0,1.29,0,0,0,"CLF","S","RG","SM",0,0,4,"spring",0.584716115632278
657,32,5,4,1.79,1.79,1.79,0,"CLF","S","RG","MD",0,0,4,"spring",2.24223600567418
657,34,0,0,5.218,0,0,0,"DWN","B","RG","XL",4,0,4,"spring",0.35090809041607
657,35,1,1,1.29,1.29,1.29,0,"DWN","B","RG","SM",0,0,4,"spring",1.57906810053303
657,36,0,0,1.79,0,0,0,"DWN","B","RG","SM",0,0,4,"spring",0.236733916991596
657,37,2,1,3.19,3.19,3.19,0,"DWN","B","RG","MD",0,0,4,"spring",1.63601390409353
657,38,0,0,4.39,0,0,0,"DWN","B","RG","LR",4,0,4,"spring",0.161508788992002
657,39,0,0,5.166,0,0,0,"DWN","B","LT","XL",7,0,4,"spring",0.389895478498055
657,40,0,0,1.767,0,0,0,"DWN","B","LT","SM",0,0,4,"spring",0.206315140639692
657,41,2,2,3.19,3.19,3.19,0,"DWN","B","LT","MD",2,0,4,"spring",1.69548155019198
657,42,0,0,4.362,0,0,0,"DWN","B","LT","LR",4,0,4,"spring",0.135123173455771
657,44,5,6,2.743,2.69,2.89,0.2,"DWN","F","RG","SM",0,0,4,"spring",4.62647997297259
657,45,0,0,4.905,0,0,0,"DWN","F","RG","MD",7,0,4,"spring",0.62284659891668
657,46,2,5,2.743,2.69,2.89,0.2,"DWN","F","LT","SM",0,0,4,"spring",3.97478707012143
657,50,0,0,1.89,0,0,0,"DWN","S","RG","SM",0,0,4,"spring",0.457284507805588
657,51,0,2,2.848,0,0,0,"DWN","S","RG","MD",0,0,4,"spring",0.511413321925119
657,53,0,0,2.848,0,0,0,"DWN","S","LT","MD",4,0,4,"spring",0.349029842314593
657,61,0,0,1.378,0,0,0,"FNT","B","RG","SM",0,0,4,"spring",0.330807564037751
657,62,10,12,2.509,1.79,2.99,1.2,"FNT","B","RG","MD",0,0,4,"spring",10.2310352111196
657,63,0,0,3.457,0,0,0,"FNT","B","RG","LR",0,0,4,"spring",0.224394980058649
657,65,2,0,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,0,4,"spring",1.58499659498998
657,66,2,2,1.09,1.09,1.09,0,"GEN","B","RG","XL",0,0,4,"spring",1.72791391280819
657,72,1,2,1.928,1.89,1.89,0,"GEN","S","UN","LR",0,4,4,"spring",1.65527214823504
657,78,0,0,3.169,0,0,0,"PRL","B","RG","XL",0,0,4,"spring",0.155209443961615
657,80,0,0,1.109,0,0,0,"PRL","B","RG","SM",0,0,4,"spring",0.277220125384152
657,82,0,0,1.49,0,0,0,"PRL","B","RG","MD",4,0,4,"spring",0.684729822428822
657,88,4,1,1.19,1.19,1.19,0,"PRL","L","RG","XL",0,0,4,"spring",1.46946526330846
657,89,1,2,1.672,1.59,1.59,0,"PRL","L","LT","MD",0,0,4,"spring",1.55243036685894
657,91,0,1,4.184,0,0,0,"PRL","L","RG","XL",0,1,4,"spring",0.197940569929589
657,93,1,2,1.105,1.59,1.59,0,"PRL","L","RG","MD",0,0,4,"spring",1.93292257012196
657,95,0,0,3.378,0,0,0,"PRL","S","RG","XL",7,0,4,"spring",0.596006116140748
